VIN (1-10),Model Year,Make,Model,EVType_ID,Eligibility_ID,Electric Range
"1FADP5CU9D",2013,"FORD","C-MAX","PHEV",0,19
"1FADP5CU4F",2015,"FORD","C-MAX","PHEV",0,19
"1FADP5CU7G",2016,"FORD","C-MAX","PHEV",0,19
"1FADP5CU8F",2015,"FORD","C-MAX","PHEV",0,19
"1FADP5FU2H",2017,"FORD","C-MAX","PHEV",0,20
"1FADP5CU7F",2015,"FORD","C-MAX","PHEV",0,19
"1FADP5CU3G",2016,"FORD","C-MAX","PHEV",0,19
"1FADP5FUXH",2017,"FORD","C-MAX","PHEV",0,20
"1FADP5FU9H",2017,"FORD","C-MAX","PHEV",0,20
"1FADP5EUXH",2017,"FORD","C-MAX","PHEV",0,20
"1FADP5EU2H",2017,"FORD","C-MAX","PHEV",0,20
"3FA6P0PU4H",2017,"FORD","FUSION","PHEV",0,21
"3FA6P0SUXH",2017,"FORD","FUSION","PHEV",0,21
"3FA6P0PU1H",2017,"FORD","FUSION","PHEV",0,21
"3FA6P0PU8H",2017,"FORD","FUSION","PHEV",0,21
"3FA6P0SU8H",2017,"FORD","FUSION","PHEV",0,21
"3FA6P0PU9H",2017,"FORD","FUSION","PHEV",0,21
"3FA6P0SU3H",2017,"FORD","FUSION","PHEV",0,21
"3FA6P0PU6H",2017,"FORD","FUSION","PHEV",0,21
"3FA6P0PU3J",2018,"FORD","FUSION","PHEV",0,21
"3FA6P0PU0H",2017,"FORD","FUSION","PHEV",0,21
"3FA6P0SU8J",2018,"FORD","FUSION","PHEV",0,21
"3FA6P0PU5H",2017,"FORD","FUSION","PHEV",0,21
"3FA6P0SU4H",2017,"FORD","FUSION","PHEV",0,21
"3FA6P0SU0H",2017,"FORD","FUSION","PHEV",0,21
"3FA6P0PUXJ",2018,"FORD","FUSION","PHEV",0,21
"3FA6P0PU2H",2017,"FORD","FUSION","PHEV",0,21
"3FA6P0SU7H",2017,"FORD","FUSION","PHEV",0,21
"3FA6P0PU4J",2018,"FORD","FUSION","PHEV",0,21
"3FA6P0PU7J",2018,"FORD","FUSION","PHEV",0,21
"3FA6P0PU9J",2018,"FORD","FUSION","PHEV",0,21
"3FA6P0SU3J",2018,"FORD","FUSION","PHEV",0,21
"3FA6P0SU9H",2017,"FORD","FUSION","PHEV",0,21
"3FA6P0PU3H",2017,"FORD","FUSION","PHEV",0,21
"3FA6P0SU6H",2017,"FORD","FUSION","PHEV",0,21
"3FA6P0SU1J",2018,"FORD","FUSION","PHEV",0,21
"3FA6P0PUXH",2017,"FORD","FUSION","PHEV",0,21
"3FA6P0SU0J",2018,"FORD","FUSION","PHEV",0,21
"3FA6P0SU5J",2018,"FORD","FUSION","PHEV",0,21
"3FA6P0SU2H",2017,"FORD","FUSION","PHEV",0,21
"3FA6P0PU7H",2017,"FORD","FUSION","PHEV",0,21
"3FA6P0PU8J",2018,"FORD","FUSION","PHEV",0,21
"3FA6P0PU1J",2018,"FORD","FUSION","PHEV",0,21
"3FA6P0PU2J",2018,"FORD","FUSION","PHEV",0,21
"3FA6P0SU4J",2018,"FORD","FUSION","PHEV",0,21
"3FA6P0SUXJ",2018,"FORD","FUSION","PHEV",0,21
"3FA6P0PU5J",2018,"FORD","FUSION","PHEV",0,21
"3FA6P0SU6J",2018,"FORD","FUSION","PHEV",0,21
"3FA6P0SU5H",2017,"FORD","FUSION","PHEV",0,21
"3FA6P0SU2J",2018,"FORD","FUSION","PHEV",0,21
"3FA6P0SU7J",2018,"FORD","FUSION","PHEV",0,21
"3FA6P0PU0J",2018,"FORD","FUSION","PHEV",0,21
"3FA6P0SU1H",2017,"FORD","FUSION","PHEV",0,21
"3FA6P0SU9J",2018,"FORD","FUSION","PHEV",0,21
"3FA6P0PU6J",2018,"FORD","FUSION","PHEV",0,21
"3FA6P0PU5F",2015,"FORD","FUSION","PHEV",0,19
"3FA6P0PU0E",2014,"FORD","FUSION","PHEV",0,19
"3FA6P0PUXG",2016,"FORD","FUSION","PHEV",0,19
"3FA6P0SU2F",2015,"FORD","FUSION","PHEV",0,19
"3FA6P0PUBE",2014,"FORD","FUSION","PHEV",0,19
"3FA6P0SU8G",2016,"FORD","FUSION","PHEV",0,19
"3FA6P0SU1F",2015,"FORD","FUSION","PHEV",0,19
"3FA6P0SU7F",2015,"FORD","FUSION","PHEV",0,19
"3FA6P0SU6D",2013,"FORD","FUSION","PHEV",0,19
"3FA6P0SU8F",2015,"FORD","FUSION","PHEV",0,19
"3FA6P0PU9F",2015,"FORD","FUSION","PHEV",0,19
"3FA6P0SU1E",2014,"FORD","FUSION","PHEV",0,19
"3FA6P0SU3G",2016,"FORD","FUSION","PHEV",0,19
"3FA6P0PU7G",2016,"FORD","FUSION","PHEV",0,19
"3FA6P0SU4G",2016,"FORD","FUSION","PHEV",0,19
"3FA6P0PU3E",2014,"FORD","FUSION","PHEV",0,19
"3FA6P0PU4E",2014,"FORD","FUSION","PHEV",0,19
"3FA6P0SU5E",2014,"FORD","FUSION","PHEV",0,19
"3FA6P0SU0G",2016,"FORD","FUSION","PHEV",0,19
"3FA6P0SUXD",2013,"FORD","FUSION","PHEV",0,19
"3FA6P0SU9G",2016,"FORD","FUSION","PHEV",0,19
"3FA6P0PU2G",2016,"FORD","FUSION","PHEV",0,19
"3FA6P0SU6E",2014,"FORD","FUSION","PHEV",0,19
"3FA6P0PU8G",2016,"FORD","FUSION","PHEV",0,19
"3FA6P0PU8D",2013,"FORD","FUSION","PHEV",0,19
"3FA6P0SU4D",2013,"FORD","FUSION","PHEV",0,19
"3FA6P0SU5G",2016,"FORD","FUSION","PHEV",0,19
"3FA6P0SU0F",2015,"FORD","FUSION","PHEV",0,19
"3FA6P0SU8E",2014,"FORD","FUSION","PHEV",0,19
"3FA6P0SU7G",2016,"FORD","FUSION","PHEV",0,19
"3FA6P0PU7F",2015,"FORD","FUSION","PHEV",0,19
"3FA6P0PU4G",2016,"FORD","FUSION","PHEV",0,19
"3FA6P0PU7E",2014,"FORD","FUSION","PHEV",0,19
"3FA6P0PU4F",2015,"FORD","FUSION","PHEV",0,19
"3FA6P0PU3G",2016,"FORD","FUSION","PHEV",0,19
"3FA6P0SUXG",2016,"FORD","FUSION","PHEV",0,19
"3FA6P0PU6G",2016,"FORD","FUSION","PHEV",0,19
"3FA6P0SU2G",2016,"FORD","FUSION","PHEV",0,19
"3FA6P0PU9D",2013,"FORD","FUSION","PHEV",0,19
"3FA6P0SU4E",2014,"FORD","FUSION","PHEV",0,19
"3FA6P0SU8D",2013,"FORD","FUSION","PHEV",0,19
"3FA6P0SUXF",2015,"FORD","FUSION","PHEV",0,19
"3FA6P0SU1G",2016,"FORD","FUSION","PHEV",0,19
"3FA6P0PU1F",2015,"FORD","FUSION","PHEV",0,19
"3FA6P0PU4D",2013,"FORD","FUSION","PHEV",0,19
"3FA6P0PU5E",2014,"FORD","FUSION","PHEV",0,19
"3FA6P0SU0E",2014,"FORD","FUSION","PHEV",0,19
"3FA6P0PU9E",2014,"FORD","FUSION","PHEV",0,19
"3FA6P0PU6E",2014,"FORD","FUSION","PHEV",0,19
"3FA6P0SU6G",2016,"FORD","FUSION","PHEV",0,19
"3FA6P0PU5G",2016,"FORD","FUSION","PHEV",0,19
"3FA6P0PU3D",2013,"FORD","FUSION","PHEV",0,19
"3FA6P0SU7E",2014,"FORD","FUSION","PHEV",0,19
"3FA6P0PU6D",2013,"FORD","FUSION","PHEV",0,19
"3FA6P0SUXE",2014,"FORD","FUSION","PHEV",0,19
"3FA6P0SU4F",2015,"FORD","FUSION","PHEV",0,19
"3FA6P0PU2F",2015,"FORD","FUSION","PHEV",0,19
"3FA6P0PUXF",2015,"FORD","FUSION","PHEV",0,19
"3FA6P0SU2D",2013,"FORD","FUSION","PHEV",0,19
"3FA6P0PUXE",2014,"FORD","FUSION","PHEV",0,19
"3FA6P0PU1D",2013,"FORD","FUSION","PHEV",0,19
"3FA6P0SU9E",2014,"FORD","FUSION","PHEV",0,19
"3FA6P0SU5D",2013,"FORD","FUSION","PHEV",0,19
"3FA6P0PUXD",2013,"FORD","FUSION","PHEV",0,19
"3FA6P0SU0D",2013,"FORD","FUSION","PHEV",0,19
"3FA6P0PU2E",2014,"FORD","FUSION","PHEV",0,19
"3FA6P0PU1E",2014,"FORD","FUSION","PHEV",0,19
"3FA6P0PU6F",2015,"FORD","FUSION","PHEV",0,19
"3FA6P0SU5F",2015,"FORD","FUSION","PHEV",0,19
"3FA6P0PU0F",2015,"FORD","FUSION","PHEV",0,19
"3FA6P0SU6F",2015,"FORD","FUSION","PHEV",0,19
"3FA6P0PU8E",2014,"FORD","FUSION","PHEV",0,19
"3FA6P0SU3F",2015,"FORD","FUSION","PHEV",0,19
"3FA6P0PU0G",2016,"FORD","FUSION","PHEV",0,19
"3FA6P0SU3D",2013,"FORD","FUSION","PHEV",0,19
"3FA6P0SU1D",2013,"FORD","FUSION","PHEV",0,19
"3FA6P0SU2E",2014,"FORD","FUSION","PHEV",0,19
"3FA6P0SU3E",2014,"FORD","FUSION","PHEV",0,19
"3FA6P0PU1G",2016,"FORD","FUSION","PHEV",0,19
"3FA6P0PU0D",2013,"FORD","FUSION","PHEV",0,19
"3FA6P0PU3F",2015,"FORD","FUSION","PHEV",0,19
"3FA6P0PU7D",2013,"FORD","FUSION","PHEV",0,19
"3FA6P0SU9D",2013,"FORD","FUSION","PHEV",0,19
"3FA6P0PU9G",2016,"FORD","FUSION","PHEV",0,19
"3FA6P0PU2D",2013,"FORD","FUSION","PHEV",0,19
"3FA6P0PU8F",2015,"FORD","FUSION","PHEV",0,19
"3FA6P0SU9F",2015,"FORD","FUSION","PHEV",0,19
"3FA6P0PU5D",2013,"FORD","FUSION","PHEV",0,19
"3FA6P0SU7D",2013,"FORD","FUSION","PHEV",0,19
"WP0AC2YA3S",2025,"PORSCHE","PANAMERA","PHEV",0,28
"WP0AE2YA0S",2025,"PORSCHE","PANAMERA","PHEV",0,28
"WP0AE2A76J",2018,"PORSCHE","PANAMERA","PHEV",0,16
"WP0AD2A7XF",2015,"PORSCHE","PANAMERA","PHEV",0,15
"WP0AE2A70J",2018,"PORSCHE","PANAMERA","PHEV",0,16
"WP0AH2A72M",2021,"PORSCHE","PANAMERA","PHEV",0,17
"WP0AE2A7XJ",2018,"PORSCHE","PANAMERA","PHEV",0,16
"WP0AD2A71G",2016,"PORSCHE","PANAMERA","PHEV",0,15
"WP0AE2A78J",2018,"PORSCHE","PANAMERA","PHEV",0,16
"WP0AE2YA5T",2026,"PORSCHE","PANAMERA","PHEV",0,28
"WP0AC2YA0T",2026,"PORSCHE","PANAMERA","PHEV",0,28
"WP0AE2A71J",2018,"PORSCHE","PANAMERA","PHEV",0,16
"WP0AD2A73F",2015,"PORSCHE","PANAMERA","PHEV",0,15
"WP0AH2A71J",2018,"PORSCHE","PANAMERA","PHEV",0,14
"WP0AE2A72L",2020,"PORSCHE","PANAMERA","PHEV",0,14
"WP0AE2YA3S",2025,"PORSCHE","PANAMERA","PHEV",0,28
"WP0AD2A76G",2016,"PORSCHE","PANAMERA","PHEV",0,15
"WP0CE2A70J",2018,"PORSCHE","PANAMERA","PHEV",0,16
"WP0AD2A78F",2015,"PORSCHE","PANAMERA","PHEV",0,15
"WP0AE2A75J",2018,"PORSCHE","PANAMERA","PHEV",0,16
"WP0AK2A73M",2021,"PORSCHE","PANAMERA","PHEV",0,18
"WP0AE2A72J",2018,"PORSCHE","PANAMERA","PHEV",0,16
"WP0AE2YA2S",2025,"PORSCHE","PANAMERA","PHEV",0,28
"WP0CK2A71P",2023,"PORSCHE","PANAMERA","PHEV",0,18
"WP0AK2A72M",2021,"PORSCHE","PANAMERA","PHEV",0,18
"WP0AE2A73J",2018,"PORSCHE","PANAMERA","PHEV",0,16
"WP0AD2A79F",2015,"PORSCHE","PANAMERA","PHEV",0,15
"WP0AK2A74N",2022,"PORSCHE","PANAMERA","PHEV",0,19
"WP0AF2YA0S",2025,"PORSCHE","PANAMERA","PHEV",0,28
"WP0AD2A76E",2014,"PORSCHE","PANAMERA","PHEV",0,15
"WP0AD2A73E",2014,"PORSCHE","PANAMERA","PHEV",0,15
"WP0CE2A79J",2018,"PORSCHE","PANAMERA","PHEV",0,16
"WP0AD2A74G",2016,"PORSCHE","PANAMERA","PHEV",0,15
"WP0AE2A77J",2018,"PORSCHE","PANAMERA","PHEV",0,16
"WP0AE2A7XN",2022,"PORSCHE","PANAMERA","PHEV",0,19
"WP0AE2A77K",2019,"PORSCHE","PANAMERA","PHEV",0,14
"WP0AK2A71N",2022,"PORSCHE","PANAMERA","PHEV",0,19
"WP0AE2A74J",2018,"PORSCHE","PANAMERA","PHEV",0,16
"WP0AE2YA8T",2026,"PORSCHE","PANAMERA","PHEV",0,28
"WP0CK2A78N",2022,"PORSCHE","PANAMERA","PHEV",0,18
"WP0AE2A77L",2020,"PORSCHE","PANAMERA","PHEV",0,14
"WP0CH2A75K",2019,"PORSCHE","PANAMERA","PHEV",0,14
"WP0AH2A7XJ",2018,"PORSCHE","PANAMERA","PHEV",0,14
"WP0AD2A72E",2014,"PORSCHE","PANAMERA","PHEV",0,15
"WP0AE2A7XL",2020,"PORSCHE","PANAMERA","PHEV",0,14
"WP0AE2YA7S",2025,"PORSCHE","PANAMERA","PHEV",0,28
"WP0AE2A70N",2022,"PORSCHE","PANAMERA","PHEV",0,19
"WP0AE2YAXS",2025,"PORSCHE","PANAMERA","PHEV",0,28
"WP0AD2A71E",2014,"PORSCHE","PANAMERA","PHEV",0,15
"WP0AE2A75L",2020,"PORSCHE","PANAMERA","PHEV",0,14
"WP0CH2A75L",2020,"PORSCHE","PANAMERA","PHEV",0,14
"WP0CH2A78J",2018,"PORSCHE","PANAMERA","PHEV",0,14
"WP0AC2YA5T",2026,"PORSCHE","PANAMERA","PHEV",0,28
"WP0AK2A79P",2023,"PORSCHE","PANAMERA","PHEV",0,18
"WP0BH2A77J",2018,"PORSCHE","PANAMERA","PHEV",0,14
"WP0AH2YA6S",2025,"PORSCHE","PANAMERA","PHEV",0,27
"WP0AH2A76J",2018,"PORSCHE","PANAMERA","PHEV",0,14
"WP0AD2A76F",2015,"PORSCHE","PANAMERA","PHEV",0,15
"WP0AE2YA4T",2026,"PORSCHE","PANAMERA","PHEV",0,28
"WP0AH2A77J",2018,"PORSCHE","PANAMERA","PHEV",0,14
"WP0AE2A71K",2019,"PORSCHE","PANAMERA","PHEV",0,14
"WP0AD2A73G",2016,"PORSCHE","PANAMERA","PHEV",0,15
"WP0AH2A70J",2018,"PORSCHE","PANAMERA","PHEV",0,14
"WP0AE2YA1S",2025,"PORSCHE","PANAMERA","PHEV",0,28
"WP0CK2A7XN",2022,"PORSCHE","PANAMERA","PHEV",0,18
"WP0AK2A79M",2021,"PORSCHE","PANAMERA","PHEV",0,18
"WP0CH2A75J",2018,"PORSCHE","PANAMERA","PHEV",0,14
"WP0BH2A72J",2018,"PORSCHE","PANAMERA","PHEV",0,14
"WP0AE2A74P",2023,"PORSCHE","PANAMERA","PHEV",0,18
"WP0AF2YA9S",2025,"PORSCHE","PANAMERA","PHEV",0,28
"WP0CK2A70P",2023,"PORSCHE","PANAMERA","PHEV",0,18
"WP0AC2YA1S",2025,"PORSCHE","PANAMERA","PHEV",0,28
"WP0AH2A79K",2019,"PORSCHE","PANAMERA","PHEV",0,14
"WP0CE2A77N",2022,"PORSCHE","PANAMERA","PHEV",0,18
"WP0AE2YA6S",2025,"PORSCHE","PANAMERA","PHEV",0,28
"WP0AK2A78M",2021,"PORSCHE","PANAMERA","PHEV",0,18
"WP0CE2A72P",2023,"PORSCHE","PANAMERA","PHEV",0,18
"WP0AE2A79J",2018,"PORSCHE","PANAMERA","PHEV",0,16
"WP0AE2A76N",2022,"PORSCHE","PANAMERA","PHEV",0,19
"WP0AE2A70P",2023,"PORSCHE","PANAMERA","PHEV",0,18
"WP0AD2A74F",2015,"PORSCHE","PANAMERA","PHEV",0,15
"WP0CH2A76J",2018,"PORSCHE","PANAMERA","PHEV",0,14
"WP0AD2A70F",2015,"PORSCHE","PANAMERA","PHEV",0,15
"WP0AE2A72K",2019,"PORSCHE","PANAMERA","PHEV",0,14
"WP0AE2YA5S",2025,"PORSCHE","PANAMERA","PHEV",0,28
"WP0AD2A7XG",2016,"PORSCHE","PANAMERA","PHEV",0,15
"WP0AE2A75K",2019,"PORSCHE","PANAMERA","PHEV",0,14
"WP0AD2A78E",2014,"PORSCHE","PANAMERA","PHEV",0,15
"WP0AE2A71N",2022,"PORSCHE","PANAMERA","PHEV",0,19
"WP0AK2A70P",2023,"PORSCHE","PANAMERA","PHEV",0,18
"WP0AK2A77P",2023,"PORSCHE","PANAMERA","PHEV",0,18
"WP0AC2YA6S",2025,"PORSCHE","PANAMERA","PHEV",0,28
"WP0AK2A76M",2021,"PORSCHE","PANAMERA","PHEV",0,18
"WP0AE2A73N",2022,"PORSCHE","PANAMERA","PHEV",0,19
"WP0AE2YA4S",2025,"PORSCHE","PANAMERA","PHEV",0,28
"WP0AD2A72G",2016,"PORSCHE","PANAMERA","PHEV",0,15
"WP0BH2A78J",2018,"PORSCHE","PANAMERA","PHEV",0,14
"WP0AE2A73L",2020,"PORSCHE","PANAMERA","PHEV",0,14
"WP0AD2A75G",2016,"PORSCHE","PANAMERA","PHEV",0,15
"WP0BH2A76J",2018,"PORSCHE","PANAMERA","PHEV",0,14
"WP0AK2A7XP",2023,"PORSCHE","PANAMERA","PHEV",0,18
"WP0AH2A77K",2019,"PORSCHE","PANAMERA","PHEV",0,14
"WP0AD2A71F",2015,"PORSCHE","PANAMERA","PHEV",0,15
"WP0AH2A79L",2020,"PORSCHE","PANAMERA","PHEV",0,14
"WP0AE2A79M",2021,"PORSCHE","PANAMERA","PHEV",0,18
"WP0AK2A7XM",2021,"PORSCHE","PANAMERA","PHEV",0,18
"WP0AC2YA4S",2025,"PORSCHE","PANAMERA","PHEV",0,28
"WP0AD2A77F",2015,"PORSCHE","PANAMERA","PHEV",0,15
"WP0CA2A13F",2015,"PORSCHE","918","PHEV",0,12
"WP0CA2A10F",2015,"PORSCHE","918","PHEV",0,12
"WP1AE2AYXK",2019,"PORSCHE","CAYENNE","PHEV",0,13
"WP1AE2AY4K",2019,"PORSCHE","CAYENNE","PHEV",0,13
"WP1AE2AY6M",2021,"PORSCHE","CAYENNE","PHEV",0,16
"WP1AE2AY2S",2025,"PORSCHE","CAYENNE","PHEV",0,29
"WP1AE2AY8K",2019,"PORSCHE","CAYENNE","PHEV",0,13
"WP1AE2AY3K",2019,"PORSCHE","CAYENNE","PHEV",0,13
"WP1AE2AY9K",2019,"PORSCHE","CAYENNE","PHEV",0,13
"WP1AN2AY0T",2026,"PORSCHE","CAYENNE","PHEV",0,27
"WP1AE2AY5S",2025,"PORSCHE","CAYENNE","PHEV",0,29
"WP1AN2AY5S",2025,"PORSCHE","CAYENNE","PHEV",0,27
"WP1AE2AY9N",2022,"PORSCHE","CAYENNE","PHEV",0,16
"WP1AE2AY2P",2023,"PORSCHE","CAYENNE","PHEV",0,17
"WP1AN2AYXS",2025,"PORSCHE","CAYENNE","PHEV",0,27
"WP1AM2AY7S",2025,"PORSCHE","CAYENNE","PHEV",0,24
"WP1AE2AY7K",2019,"PORSCHE","CAYENNE","PHEV",0,13
"WP1AN2AY2S",2025,"PORSCHE","CAYENNE","PHEV",0,27
"WP1AN2AY0S",2025,"PORSCHE","CAYENNE","PHEV",0,27
"WP1AE2AY5P",2023,"PORSCHE","CAYENNE","PHEV",0,17
"WP1AE2AY8S",2025,"PORSCHE","CAYENNE","PHEV",0,29
"WP1AE2AY0S",2025,"PORSCHE","CAYENNE","PHEV",0,29
"WP1AE2AY8N",2022,"PORSCHE","CAYENNE","PHEV",0,16
"WP1AE2AY6K",2019,"PORSCHE","CAYENNE","PHEV",0,13
"WP1AE2AY9S",2025,"PORSCHE","CAYENNE","PHEV",0,29
"WP1AE2AY0P",2023,"PORSCHE","CAYENNE","PHEV",0,17
"WP1AE2AY2N",2022,"PORSCHE","CAYENNE","PHEV",0,16
"WP1BE2AY7S",2025,"PORSCHE","CAYENNE","PHEV",0,29
"WP1AE2AY3T",2026,"PORSCHE","CAYENNE","PHEV",0,24
"WP1AE2AY5K",2019,"PORSCHE","CAYENNE","PHEV",0,13
"WP1BN2AY7S",2025,"PORSCHE","CAYENNE","PHEV",0,27
"WP1BE2AY8S",2025,"PORSCHE","CAYENNE","PHEV",0,29
"WP1AE2AY1T",2026,"PORSCHE","CAYENNE","PHEV",0,24
"WP1AH2AY1L",2020,"PORSCHE","CAYENNE","PHEV",0,12
"WP1AE2AY6P",2023,"PORSCHE","CAYENNE","PHEV",0,17
"WP1AE2AY4S",2025,"PORSCHE","CAYENNE","PHEV",0,29
"WP1AE2AY2K",2019,"PORSCHE","CAYENNE","PHEV",0,13
"WP1BE2AY4S",2025,"PORSCHE","CAYENNE","PHEV",0,29
"WP1BH2AY2N",2022,"PORSCHE","CAYENNE","PHEV",0,15
"WP1AE2AYXS",2025,"PORSCHE","CAYENNE","PHEV",0,29
"WP1AE2AY1P",2023,"PORSCHE","CAYENNE","PHEV",0,17
"WP1AE2AY5N",2022,"PORSCHE","CAYENNE","PHEV",0,16
"WP1BE2AY9S",2025,"PORSCHE","CAYENNE","PHEV",0,29
"WP1AE2AY6S",2025,"PORSCHE","CAYENNE","PHEV",0,29
"WP1AE2AY1K",2019,"PORSCHE","CAYENNE","PHEV",0,13
"WP1AM2AY2T",2026,"PORSCHE","CAYENNE","PHEV",0,24
"WP1AE2AY9M",2021,"PORSCHE","CAYENNE","PHEV",0,16
"WP1AM2AY5S",2025,"PORSCHE","CAYENNE","PHEV",0,24
"WP1BE2AY0N",2022,"PORSCHE","CAYENNE","PHEV",0,16
"WP1BE2AY7M",2021,"PORSCHE","CAYENNE","PHEV",0,16
"WP1BE2AY2S",2025,"PORSCHE","CAYENNE","PHEV",0,29
"WP1AN2AY5T",2026,"PORSCHE","CAYENNE","PHEV",0,27
"WP1BM2AY9S",2025,"PORSCHE","CAYENNE","PHEV",0,24
"WP1AM2AY2S",2025,"PORSCHE","CAYENNE","PHEV",0,24
"WP1AM2AY0S",2025,"PORSCHE","CAYENNE","PHEV",0,24
"WP1BE2AY1S",2025,"PORSCHE","CAYENNE","PHEV",0,29
"WP1AN2AY6S",2025,"PORSCHE","CAYENNE","PHEV",0,27
"WP1AE2AY2M",2021,"PORSCHE","CAYENNE","PHEV",0,16
"WP1AE2AY4M",2021,"PORSCHE","CAYENNE","PHEV",0,16
"WP1BE2AY8M",2021,"PORSCHE","CAYENNE","PHEV",0,16
"WP1AE2AY0N",2022,"PORSCHE","CAYENNE","PHEV",0,16
"WP1BE2AYXN",2022,"PORSCHE","CAYENNE","PHEV",0,16
"WP1AE2AY3M",2021,"PORSCHE","CAYENNE","PHEV",0,16
"WP1AE2AY7N",2022,"PORSCHE","CAYENNE","PHEV",0,16
"WP1AE2AY1N",2022,"PORSCHE","CAYENNE","PHEV",0,16
"WP1AE2AY7P",2023,"PORSCHE","CAYENNE","PHEV",0,17
"WP1AE2AY0T",2026,"PORSCHE","CAYENNE","PHEV",0,24
"WP1BM2AY1S",2025,"PORSCHE","CAYENNE","PHEV",0,24
"WP1BH2AY6L",2020,"PORSCHE","CAYENNE","PHEV",0,12
"WP1AE2AYXP",2023,"PORSCHE","CAYENNE","PHEV",0,17
"WP1BN2AY8T",2026,"PORSCHE","CAYENNE","PHEV",0,27
"WP1BN2AY7T",2026,"PORSCHE","CAYENNE","PHEV",0,27
"WP1BN2AY0S",2025,"PORSCHE","CAYENNE","PHEV",0,27
"WP1AE2AYXT",2026,"PORSCHE","CAYENNE","PHEV",0,24
"WP1AH2AY6L",2020,"PORSCHE","CAYENNE","PHEV",0,12
"WP1AE2AY3S",2025,"PORSCHE","CAYENNE","PHEV",0,29
"WP1AE2AY8T",2026,"PORSCHE","CAYENNE","PHEV",0,24
"WP1BM2AY1T",2026,"PORSCHE","CAYENNE","PHEV",0,28
"WP1BE2AY5S",2025,"PORSCHE","CAYENNE","PHEV",0,29
"WP1AN2AY6T",2026,"PORSCHE","CAYENNE","PHEV",0,27
"WP1AE2AY5M",2021,"PORSCHE","CAYENNE","PHEV",0,16
"WP1AE2AY0K",2019,"PORSCHE","CAYENNE","PHEV",0,13
"WP1BE2AY6M",2021,"PORSCHE","CAYENNE","PHEV",0,16
"WP1AE2AY4P",2023,"PORSCHE","CAYENNE","PHEV",0,17
"WP1BN2AY3S",2025,"PORSCHE","CAYENNE","PHEV",0,27
"WP1AE2AY7T",2026,"PORSCHE","CAYENNE","PHEV",0,24
"WP1AN2AY2T",2026,"PORSCHE","CAYENNE","PHEV",0,27
"WP1BE2AY1M",2021,"PORSCHE","CAYENNE","PHEV",0,16
"WP1BE2AY3N",2022,"PORSCHE","CAYENNE","PHEV",0,16
"WP1BE2AY8N",2022,"PORSCHE","CAYENNE","PHEV",0,16
"WP1AE2AY1M",2021,"PORSCHE","CAYENNE","PHEV",0,16
"WP1AE2AY3P",2023,"PORSCHE","CAYENNE","PHEV",0,17
"WP1AE2AYXN",2022,"PORSCHE","CAYENNE","PHEV",0,16
"WP1AE2AY6N",2022,"PORSCHE","CAYENNE","PHEV",0,16
"WP1BE2AY0S",2025,"PORSCHE","CAYENNE","PHEV",0,29
"WP1BM2AY5S",2025,"PORSCHE","CAYENNE","PHEV",0,24
"WP1AE2AYXM",2021,"PORSCHE","CAYENNE","PHEV",0,16
"WP1BH2AYXN",2022,"PORSCHE","CAYENNE","PHEV",0,15
"WP1BM2AY2S",2025,"PORSCHE","CAYENNE","PHEV",0,24
"WP1AH2AY2L",2020,"PORSCHE","CAYENNE","PHEV",0,12
"WP1AM2AY3T",2026,"PORSCHE","CAYENNE","PHEV",0,24
"WP1BH2AY1N",2022,"PORSCHE","CAYENNE","PHEV",0,15
"WP1AM2AY6S",2025,"PORSCHE","CAYENNE","PHEV",0,24
"WP1AE2AY7S",2025,"PORSCHE","CAYENNE","PHEV",0,29
"WP1BE2AY8T",2026,"PORSCHE","CAYENNE","PHEV",0,28
"WP1AE2AY8P",2023,"PORSCHE","CAYENNE","PHEV",0,17
"WP1AN2AY7S",2025,"PORSCHE","CAYENNE","PHEV",0,27
"WP1AE2AY6T",2026,"PORSCHE","CAYENNE","PHEV",0,24
"WP1BN2AY1S",2025,"PORSCHE","CAYENNE","PHEV",0,27
"WP1AM2AY9S",2025,"PORSCHE","CAYENNE","PHEV",0,24
"WP1AM2AY1T",2026,"PORSCHE","CAYENNE","PHEV",0,24
"WP1AM2AY8S",2025,"PORSCHE","CAYENNE","PHEV",0,24
"WP1AE2AY8M",2021,"PORSCHE","CAYENNE","PHEV",0,16
"WP1AE2AY1S",2025,"PORSCHE","CAYENNE","PHEV",0,29
"WP1BE2AY2M",2021,"PORSCHE","CAYENNE","PHEV",0,16
"WP1AE2AY3N",2022,"PORSCHE","CAYENNE","PHEV",0,16
"WP1AE2A25H",2017,"PORSCHE","CAYENNE","PHEV",0,14
"WP1AE2A29H",2017,"PORSCHE","CAYENNE","PHEV",0,14
"WP1AE2A20H",2017,"PORSCHE","CAYENNE","PHEV",0,14
"WP1AE2AY1L",2020,"PORSCHE","CAYENNE","PHEV",0,14
"WP1AE2AYXL",2020,"PORSCHE","CAYENNE","PHEV",0,14
"WP1AE2A28H",2017,"PORSCHE","CAYENNE","PHEV",0,14
"WP1AE2A2XH",2017,"PORSCHE","CAYENNE","PHEV",0,14
"WP1AH2AY7P",2023,"PORSCHE","CAYENNE","PHEV",0,14
"WP1AE2AY8L",2020,"PORSCHE","CAYENNE","PHEV",0,14
"WP1AE2A27H",2017,"PORSCHE","CAYENNE","PHEV",0,14
